PESEL,First Name,Last Name,Power Consumption (kWh),House Size (m2),Lokalizacja
60101255321,Krzysztof,Szymański,4095.45,214,Lubelskie
96121140716,Agnieszka,Sikora,1808.51,287,Pomorskie
89121168736,Michał,Zieliński,2552.17,102,Zachodniopomorskie
87011928176,Katarzyna,Woźniak,4078.25,167,Podlaskie
89040750904,Zofia,Lewandowski,4511.02,148,Dolnośląskie
82061696372,Zofia,Sikora,1540.22,174,Kujawsko-Pomorskie
01211859980,Jan,Dąbrowski,1581.57,73,Łódzkie
54012741714,Michał,Kowalski,2258.93,112,Zachodniopomorskie
56060777017,Agnieszka,Zieliński,1259.45,207,Podkarpackie
41010734075,Katarzyna,Zieliński,1894.22,218,Wielkopolskie
95122081141,Jan,Woźniak,1781.52,273,Małopolskie
29010663524,Katarzyna,Woźniak,3352.35,252,Pomorskie
60012161856,Anna,Sikora,1215.91,188,Warmińsko-Mazurskie
85121097173,Michał,Woźniak,3074.66,197,Lubelskie
99100774872,Agnieszka,Nowak,2296.85,267,Wielkopolskie
72092575029,Anna,Kowalski,1011.55,118,Wielkopolskie
97060495075,Zofia,Lewandowski,2702.22,197,Lubuskie
78111891518,Katarzyna,Szymański,4356.12,197,Opolskie
51030959262,Piotr,Woźniak,3333.17,94,Śląskie
46102387704,Piotr,Sikora,1679.44,279,Podkarpackie
84011370002,Anna,Kamiński,3725.57,85,Łódzkie
64032543676,Jan,Wiśniewski,1454.89,244,Kujawsko-Pomorskie
58051680162,Anna,Lewandowski,3625.13,215,Warmińsko-Mazurskie
67032844754,Katarzyna,Woźniak,2668.95,65,Kujawsko-Pomorskie
98010319865,Anna,Woźniak,1316.81,226,Wielkopolskie
93051049151,Krzysztof,Woźniak,3569.41,284,Małopolskie
80101353553,Maria,Wiśniewski,3823.05,185,Pomorskie
90031768138,Michał,Kamiński,3692.56,209,Mazowieckie
99022023102,Jan,Sikora,4068.82,202,Mazowieckie
48112717256,Tomasz,Kamiński,4969.45,134,Kujawsko-Pomorskie
80021572810,Agnieszka,Szymański,2386.39,285,Podkarpackie
00270186574,Anna,Szymański,3887.96,210,Dolnośląskie
92021454522,Michał,Kamiński,3593.51,238,Mazowieckie
94100834063,Krzysztof,Kowalski,3535.29,275,Lubuskie
02250522381,Jan,Szymański,3109.32,237,Zachodniopomorskie
71121054287,Zofia,Lewandowski,1679.8,202,Dolnośląskie
51031572026,Maria,Wiśniewski,2070.3,115,Mazowieckie
51010177206,Zofia,Kamiński,2258.9,176,Pomorskie
63031198818,Piotr,Nowak,3316.52,210,Kujawsko-Pomorskie
46010712614,Tomasz,Woźniak,2710.62,84,Dolnośląskie
34061826718,Anna,Nowak,3447.73,205,Śląskie
80041862759,Michał,Dąbrowski,3027.08,118,Lubuskie
74042021680,Anna,Sikora,1686.35,222,Dolnośląskie
72021234555,Katarzyna,Wiśniewski,4230.89,232,Lubelskie
73100171167,Krzysztof,Lewandowski,2062.32,262,Łódzkie
76071491502,Jan,Kowalski,4476.07,244,Opolskie
06301447250,Zofia,Wiśniewski,4420.55,83,Lubelskie
61100834355,Zofia,Sikora,2420.9,207,Zachodniopomorskie
62072740837,Agnieszka,Woźniak,3935.78,84,Kujawsko-Pomorskie
80092557679,Tomasz,Dąbrowski,3299.27,242,Opolskie
55122862221,Tomasz,Wiśniewski,1704.31,111,Zachodniopomorskie
96022314759,Agnieszka,Kamiński,4770.08,224,Lubelskie
32080475799,Katarzyna,Wiśniewski,2629.65,193,Małopolskie
43121256327,Anna,Zieliński,4379.65,196,Zachodniopomorskie
30111720753,Tomasz,Kowalski,3299.01,84,Pomorskie
64101142371,Agnieszka,Kamiński,3610.24,248,Kujawsko-Pomorskie
68111639218,Michał,Zieliński,3247.1,283,Lubelskie
02251753575,Jan,Kamiński,1185.74,166,Łódzkie
38051539222,Maria,Wiśniewski,4094.06,51,Dolnośląskie
52052228628,Zofia,Kamiński,1552.83,202,Podkarpackie
40021348343,Jan,Lewandowski,2440.63,123,Podlaskie
43041172963,Michał,Woźniak,2947.56,146,Opolskie
68051572668,Agnieszka,Kamiński,4498.55,109,Mazowieckie
43041956684,Tomasz,Wiśniewski,2402.8,252,Dolnośląskie
96042380758,Jan,Nowak,3010.61,175,Małopolskie
57102734731,Jan,Dąbrowski,2654.23,95,Lubelskie
56082820777,Tomasz,Szymański,3042.36,190,Podkarpackie
90080861059,Maria,Nowak,4391.07,225,Kujawsko-Pomorskie
87030169305,Piotr,Lewandowski,4776.39,196,Śląskie
71011365059,Zofia,Dąbrowski,4470.11,230,Opolskie
65070476780,Michał,Szymański,4071.95,96,Mazowieckie
41061358934,Agnieszka,Woźniak,1997.7,67,Śląskie
87052870155,Agnieszka,Szymański,3232.81,235,Lubuskie
93101057327,Jan,Woźniak,1547.12,279,Wielkopolskie
52042247592,Agnieszka,Lewandowski,1991.75,265,Mazowieckie
62012749786,Tomasz,Lewandowski,3258.54,61,Podkarpackie
67081284460,Piotr,Dąbrowski,3354.22,226,Lubuskie
75121270236,Maria,Woźniak,4372.3,67,Wielkopolskie
83031652424,Krzysztof,Kowalski,1983.5,221,Podkarpackie
35092149021,Michał,Szymański,1754.26,147,Zachodniopomorskie
41090341310,Krzysztof,Kowalski,2470.96,288,Zachodniopomorskie
34070559254,Katarzyna,Nowak,1107.98,50,Mazowieckie
85090644950,Anna,Sikora,2216.05,277,Mazowieckie
56100389172,Krzysztof,Zieliński,2259.99,249,Wielkopolskie
55051149033,Anna,Kowalski,4983.05,225,Warmińsko-Mazurskie
78082382132,Anna,Woźniak,4628.1,160,Mazowieckie
79111012653,Michał,Kamiński,2669.41,186,Mazowieckie
91120214004,Agnieszka,Kamiński,4638.85,109,Dolnośląskie
71101314017,Katarzyna,Zieliński,3886.69,169,Kujawsko-Pomorskie
81121525283,Katarzyna,Kamiński,2205.57,298,Łódzkie
78102750813,Michał,Kamiński,3518.6,215,Łódzkie
92090674384,Krzysztof,Sikora,2150.26,166,Mazowieckie
89122640996,Anna,Kamiński,3505.27,94,Dolnośląskie
71061725746,Anna,Zieliński,1362.76,97,Świętokrzyskie
89092273482,Agnieszka,Kamiński,2025.08,163,Opolskie
66070813432,Zofia,Kowalski,1256.6,182,Wielkopolskie
43120591609,Michał,Dąbrowski,2607.32,191,Warmińsko-Mazurskie
65021923590,Michał,Lewandowski,3064.6,129,Opolskie
52090783400,Tomasz,Sikora,4287.84,68,Świętokrzyskie
40081519000,Maria,Kowalski,1998.09,131,Wielkopolskie
73010818330,Jan,Kowalski,1662.21,206,Małopolskie
90050821641,Anna,Woźniak,2515.58,227,Pomorskie
38042617809,Piotr,Lewandowski,3050.55,220,Dolnośląskie
48060591506,Tomasz,Szymański,3296.47,155,Podkarpackie
99092420456,Piotr,Sikora,3973.59,219,Wielkopolskie
81011076013,Tomasz,Szymański,4943.38,146,Wielkopolskie
63071645918,Anna,Lewandowski,3719.48,106,Zachodniopomorskie
60111814338,Maria,Zieliński,4995.2,257,Śląskie
78062525405,Piotr,Sikora,2796.78,68,Małopolskie
86070169883,Jan,Kowalski,1420.19,145,Lubuskie
40110593678,Anna,Zieliński,2768.18,123,Mazowieckie
05280263271,Agnieszka,Woźniak,3206.76,95,Śląskie
41112285503,Anna,Dąbrowski,1746.36,86,Podkarpackie
32010731063,Katarzyna,Woźniak,4776.84,275,Podlaskie
04281153778,Anna,Woźniak,1032.45,200,Świętokrzyskie
60051784845,Anna,Kamiński,1408.8,239,Lubuskie
45041151601,Katarzyna,Zieliński,1948.51,55,Łódzkie
43021654825,Zofia,Szymański,1246.52,90,Śląskie
00230234150,Krzysztof,Kamiński,1238.9,89,Zachodniopomorskie
81040383162,Zofia,Woźniak,2793.11,230,Lubuskie
91032493021,Jan,Zieliński,2358.68,214,Lubuskie
06322749667,Anna,Wiśniewski,2720.88,195,Mazowieckie
59050290325,Katarzyna,Woźniak,1038.62,145,Świętokrzyskie
95060332554,Krzysztof,Zieliński,4210.82,209,Opolskie
91032417939,Agnieszka,Szymański,4513.32,281,Zachodniopomorskie
97070911905,Agnieszka,Sikora,1487.19,146,Łódzkie
33011577384,Agnieszka,Nowak,2596.43,124,Lubelskie
57102347531,Maria,Kowalski,4290.15,238,Lubuskie
46120951859,Tomasz,Zieliński,2862.52,89,Pomorskie
63081298230,Tomasz,Nowak,3302.24,298,Podkarpackie
72010634652,Maria,Wiśniewski,2083.45,68,Łódzkie
62080386557,Tomasz,Woźniak,4914.07,228,Lubelskie
90031121175,Michał,Nowak,4918.69,251,Dolnośląskie
32112191107,Piotr,Nowak,2631.39,117,Wielkopolskie
29030173319,Maria,Dąbrowski,3375.65,118,Świętokrzyskie
02251382742,Zofia,Woźniak,3350.06,192,Wielkopolskie
65062076130,Jan,Woźniak,1813.03,130,Podlaskie
74011940488,Jan,Woźniak,3707.41,203,Zachodniopomorskie
35010127171,Piotr,Sikora,4803.32,110,Świętokrzyskie
74042052741,Michał,Sikora,3968.19,255,Dolnośląskie
40111068999,Michał,Woźniak,2235.62,249,Podlaskie
60012574225,Zofia,Wiśniewski,3944.65,225,Śląskie
87122832414,Piotr,Nowak,1522.1,230,Śląskie
50012212386,Zofia,Kamiński,3763.53,196,Lubelskie
51081161388,Anna,Nowak,2554.2,196,Świętokrzyskie
00321499479,Zofia,Kamiński,2959.44,262,Dolnośląskie
31011036092,Tomasz,Woźniak,3959.99,192,Świętokrzyskie
84091689553,Tomasz,Woźniak,3494.69,107,Podkarpackie
46050456729,Anna,Dąbrowski,4845.74,278,Lubuskie
32032021160,Anna,Dąbrowski,2417.33,254,Dolnośląskie
44102217863,Tomasz,Woźniak,4685.15,250,Małopolskie
71052571512,Agnieszka,Wiśniewski,3035.22,54,Lubuskie
76081592785,Maria,Sikora,2953.0,73,Lubuskie
58021165064,Katarzyna,Dąbrowski,3663.14,283,Dolnośląskie
96110189243,Zofia,Lewandowski,4899.68,153,Podlaskie
71040462934,Jan,Zieliński,3835.75,247,Śląskie
31112829649,Tomasz,Wiśniewski,2937.05,137,Mazowieckie
03312339145,Maria,Zieliński,3999.07,175,Dolnośląskie
41112639173,Piotr,Woźniak,3748.66,233,Opolskie
82072445792,Jan,Dąbrowski,2265.83,256,Zachodniopomorskie
38011712793,Anna,Kowalski,2067.02,243,Świętokrzyskie
38030795151,Jan,Dąbrowski,1596.12,143,Świętokrzyskie
85062744549,Zofia,Dąbrowski,2068.14,232,Łódzkie
65020116069,Piotr,Kowalski,4563.42,156,Opolskie
04231811662,Agnieszka,Szymański,4825.93,123,Śląskie
73122843527,Katarzyna,Szymański,2575.56,205,Lubuskie
58091165283,Agnieszka,Nowak,3080.23,297,Śląskie
30092630500,Katarzyna,Kowalski,3266.04,59,Opolskie
71061231504,Agnieszka,Kamiński,2765.66,84,Dolnośląskie
54012419392,Katarzyna,Lewandowski,2108.7,52,Wielkopolskie
04221441822,Katarzyna,Wiśniewski,2636.91,275,Małopolskie
02272828197,Krzysztof,Sikora,3560.31,289,Łódzkie
88021166406,Zofia,Kowalski,1211.14,226,Podlaskie
73102589898,Maria,Lewandowski,4737.28,78,Dolnośląskie
03222619896,Krzysztof,Kamiński,3041.82,286,Zachodniopomorskie
58020193499,Agnieszka,Kamiński,3282.43,204,Lubuskie
30110926389,Krzysztof,Kamiński,1247.89,185,Podkarpackie
62121245539,Tomasz,Dąbrowski,2142.67,200,Podkarpackie
04250967120,Piotr,Sikora,3814.84,299,Wielkopolskie
58010822945,Krzysztof,Wiśniewski,2228.23,71,Wielkopolskie
38071334218,Tomasz,Wiśniewski,4106.22,127,Mazowieckie
98080432035,Zofia,Dąbrowski,1818.31,67,Mazowieckie
41080936566,Tomasz,Kowalski,2155.53,95,Wielkopolskie
02320249635,Michał,Sikora,2699.73,102,Podlaskie
51030177284,Katarzyna,Szymański,1619.13,247,Małopolskie
95012254510,Krzysztof,Wiśniewski,2746.9,62,Zachodniopomorskie
79082583660,Jan,Dąbrowski,1541.93,221,Pomorskie
05241581400,Katarzyna,Sikora,2745.4,299,Opolskie
36120539236,Agnieszka,Kowalski,3883.65,290,Wielkopolskie
60011874142,Piotr,Nowak,4241.31,102,Dolnośląskie
77010755965,Tomasz,Szymański,3979.9,254,Małopolskie
29072566500,Anna,Lewandowski,1935.19,105,Podlaskie
71082110990,Zofia,Szymański,1261.93,92,Mazowieckie
00210742857,Anna,Kowalski,3694.19,140,Mazowieckie
73032070617,Zofia,Wiśniewski,1989.58,236,Pomorskie
80062423331,Katarzyna,Szymański,4106.32,166,Małopolskie
34082195864,Zofia,Dąbrowski,2012.76,121,Śląskie
77061635843,Piotr,Woźniak,3758.01,148,Śląskie
00211043841,Krzysztof,Zieliński,2304.29,297,Kujawsko-Pomorskie
61031413205,Agnieszka,Zieliński,4922.9,215,Śląskie
59042660918,Agnieszka,Zieliński,1085.64,211,Lubelskie
86020731791,Krzysztof,Zieliński,3981.62,142,Wielkopolskie
68052249374,Michał,Lewandowski,1718.45,178,Opolskie
92050125107,Zofia,Kamiński,4162.41,144,Pomorskie
47012337797,Piotr,Wiśniewski,2906.18,133,Małopolskie
66051371164,Michał,Dąbrowski,2623.34,166,Lubelskie
32041413831,Krzysztof,Nowak,2757.07,236,Śląskie
71041378126,Jan,Lewandowski,2408.99,294,Wielkopolskie
43032612586,Jan,Wiśniewski,4177.8,162,Podkarpackie
75012696507,Jan,Dąbrowski,1123.92,294,Dolnośląskie
71051441937,Jan,Sikora,1327.7,136,Małopolskie
02232190807,Tomasz,Dąbrowski,2228.98,187,Opolskie
01260688959,Krzysztof,Wiśniewski,3188.61,205,Lubuskie
59011580410,Katarzyna,Zieliński,3124.44,151,Dolnośląskie
81082088373,Michał,Zieliński,3200.06,249,Pomorskie
88020231899,Anna,Wiśniewski,2597.14,224,Lubuskie
97031293914,Katarzyna,Szymański,2643.16,285,Świętokrzyskie
56082231748,Zofia,Lewandowski,2563.24,197,Małopolskie
34101298082,Zofia,Wiśniewski,1864.73,186,Śląskie
67040995934,Michał,Lewandowski,3251.24,132,Świętokrzyskie
40041929502,Anna,Zieliński,4468.58,194,Lubuskie
98060359923,Krzysztof,Kowalski,3409.01,207,Dolnośląskie
46111271182,Michał,Nowak,1927.95,232,Małopolskie
87062185605,Katarzyna,Dąbrowski,2921.83,165,Śląskie
54091024155,Krzysztof,Kowalski,2747.55,96,Opolskie
46121423122,Zofia,Nowak,4501.05,89,Małopolskie
49022617094,Krzysztof,Szymański,2913.0,127,Lubuskie
34120839103,Agnieszka,Lewandowski,2943.59,100,Zachodniopomorskie
49120773762,Jan,Szymański,3485.11,194,Małopolskie
90011282704,Agnieszka,Dąbrowski,1021.28,92,Lubuskie
01311224451,Piotr,Kowalski,4639.89,89,Podlaskie
63100311898,Agnieszka,Dąbrowski,1239.65,187,Opolskie
74040880302,Piotr,Sikora,1660.65,92,Lubelskie
52122811552,Michał,Nowak,2083.6,159,Kujawsko-Pomorskie
38091958038,Jan,Wiśniewski,2418.35,60,Lubelskie
42032236376,Piotr,Woźniak,4472.57,247,Małopolskie
00221695278,Krzysztof,Sikora,2993.95,76,Lubelskie
96080392513,Michał,Lewandowski,2366.42,143,Zachodniopomorskie
36010474140,Tomasz,Dąbrowski,4283.78,146,Opolskie
31030431715,Maria,Szymański,3579.36,146,Świętokrzyskie
73122324022,Piotr,Kamiński,2416.97,133,Lubuskie
03231775776,Anna,Sikora,2353.71,234,Lubelskie
72020928518,Michał,Kamiński,2006.3,163,Świętokrzyskie
70120922368,Anna,Woźniak,3684.5,216,Podlaskie
79010329539,Michał,Zieliński,4854.34,58,Wielkopolskie
77120426069,Piotr,Lewandowski,3909.42,133,Podlaskie
00231179395,Katarzyna,Lewandowski,2166.47,261,Warmińsko-Mazurskie
35110695284,Maria,Sikora,3834.28,223,Łódzkie
64100211782,Maria,Kowalski,1248.54,89,Świętokrzyskie
32102672182,Piotr,Lewandowski,3468.01,210,Podlaskie
42020469205,Jan,Woźniak,1419.99,190,Podkarpackie
32091610783,Krzysztof,Lewandowski,2633.14,101,Warmińsko-Mazurskie
54011053186,Krzysztof,Wiśniewski,2516.03,265,Podkarpackie
51060591384,Anna,Woźniak,2506.28,175,Mazowieckie
63111311614,Agnieszka,Kowalski,3282.02,102,Zachodniopomorskie
63081023995,Katarzyna,Woźniak,3518.43,202,Lubelskie
78030464897,Krzysztof,Lewandowski,3959.33,287,Małopolskie
62021068050,Maria,Szymański,1500.71,276,Lubuskie
37060140308,Michał,Szymański,1531.32,121,Kujawsko-Pomorskie
50010841999,Katarzyna,Sikora,4409.28,247,Mazowieckie
31121511564,Anna,Lewandowski,2176.24,165,Podlaskie
80052224696,Michał,Wiśniewski,3454.73,284,Dolnośląskie
86120937992,Jan,Kamiński,1910.15,128,Podkarpackie
45090276889,Tomasz,Woźniak,3278.33,234,Opolskie
06270431478,Krzysztof,Kamiński,4253.82,156,Pomorskie
38072348955,Maria,Woźniak,3005.73,111,Zachodniopomorskie
60052112146,Piotr,Szymański,3936.59,160,Łódzkie
01270177319,Krzysztof,Kamiński,1794.33,78,Dolnośląskie
77100145511,Jan,Woźniak,3006.89,174,Małopolskie
82061382671,Katarzyna,Sikora,3443.75,281,Podkarpackie
86111514993,Krzysztof,Szymański,4613.55,160,Kujawsko-Pomorskie
56100539416,Jan,Wiśniewski,2083.22,267,Zachodniopomorskie
39020799007,Piotr,Dąbrowski,3522.2,123,Kujawsko-Pomorskie
01271689714,Maria,Nowak,1091.55,251,Śląskie
61072872647,Krzysztof,Zieliński,2380.47,269,Pomorskie
59061716834,Piotr,Lewandowski,1408.71,169,Warmińsko-Mazurskie
63011077904,Jan,Sikora,4208.52,171,Wielkopolskie
04260219624,Tomasz,Woźniak,4209.59,152,Pomorskie
32121243929,Michał,Wiśniewski,1559.14,284,Kujawsko-Pomorskie
58091784709,Zofia,Szymański,4200.61,84,Dolnośląskie
47011063754,Piotr,Lewandowski,4504.2,245,Wielkopolskie
62121450784,Agnieszka,Dąbrowski,3582.85,192,Wielkopolskie
05232899448,Piotr,Nowak,4913.98,54,Śląskie
53091097657,Michał,Kamiński,2482.3,259,Lubuskie
78070755456,Katarzyna,Dąbrowski,3191.24,213,Wielkopolskie
67022458943,Michał,Woźniak,2168.46,235,Świętokrzyskie
61020592922,Zofia,Kamiński,1178.14,163,Lubelskie
69032474612,Jan,Dąbrowski,1577.25,70,Zachodniopomorskie
49071640252,Michał,Kowalski,2145.47,288,Dolnośląskie
63122081492,Maria,Wiśniewski,4612.97,105,Opolskie
02271560993,Krzysztof,Woźniak,4994.9,268,Pomorskie
66051151850,Krzysztof,Dąbrowski,3638.91,296,Pomorskie
67011291654,Michał,Kowalski,2626.52,170,Mazowieckie
76040813100,Agnieszka,Zieliński,2863.15,135,Pomorskie
52120217947,Michał,Zieliński,1743.48,283,Łódzkie
74060248629,Michał,Kamiński,1128.42,237,Pomorskie
50022449455,Anna,Dąbrowski,1699.83,217,Zachodniopomorskie
29060475247,Zofia,Sikora,1349.4,195,Lubelskie
40031059804,Katarzyna,Lewandowski,1638.23,156,Podlaskie
91062736921,Agnieszka,Lewandowski,3039.24,202,Mazowieckie
59061632891,Maria,Dąbrowski,3721.81,122,Lubelskie
67120492845,Katarzyna,Dąbrowski,3298.08,226,Śląskie
91022833358,Anna,Kamiński,2400.3,248,Małopolskie
83102331265,Katarzyna,Wiśniewski,2392.14,76,Zachodniopomorskie
98061353872,Zofia,Woźniak,1995.63,280,Kujawsko-Pomorskie
54092499813,Jan,Woźniak,3919.49,272,Podkarpackie
52021673532,Tomasz,Lewandowski,4565.71,209,Lubuskie
96082083068,Jan,Kamiński,3707.63,250,Łódzkie
66020366409,Anna,Wiśniewski,1707.41,204,Łódzkie
62061862207,Piotr,Woźniak,2422.09,152,Warmińsko-Mazurskie
29111115948,Piotr,Dąbrowski,2917.04,89,Warmińsko-Mazurskie
87110927513,Anna,Dąbrowski,1308.1,119,Lubuskie
81031983230,Maria,Kamiński,2677.98,91,Łódzkie
81032412379,Anna,Dąbrowski,1334.24,148,Lubelskie
66012771594,Krzysztof,Wiśniewski,2336.42,117,Lubuskie
61080716465,Jan,Kamiński,1082.36,257,Mazowieckie
95112734994,Katarzyna,Kowalski,2971.87,179,Podlaskie
37072187078,Krzysztof,Nowak,4047.35,264,Kujawsko-Pomorskie
66122848791,Michał,Dąbrowski,1357.14,265,Łódzkie
60091561778,Maria,Nowak,2010.77,137,Lubuskie
95112865779,Anna,Woźniak,4598.74,98,Dolnośląskie
30060554588,Tomasz,Szymański,4182.98,92,Zachodniopomorskie
89021046783,Zofia,Wiśniewski,4454.34,85,Opolskie
32071725618,Katarzyna,Kowalski,4626.17,139,Mazowieckie
88080228394,Anna,Wiśniewski,2719.84,193,Lubuskie
55042895680,Anna,Zieliński,4026.15,67,Lubelskie
78091886560,Krzysztof,Lewandowski,3840.95,125,Kujawsko-Pomorskie
62032362086,Agnieszka,Zieliński,1408.26,213,Małopolskie
64100245815,Anna,Woźniak,4235.29,183,Wielkopolskie
45011364035,Anna,Szymański,3192.26,289,Lubelskie
02300695984,Anna,Nowak,1973.0,290,Opolskie
62100823792,Piotr,Kowalski,1286.95,105,Wielkopolskie
88042224189,Krzysztof,Woźniak,3560.51,260,Śląskie
34050952536,Jan,Zieliński,3262.79,130,Warmińsko-Mazurskie
86031310895,Michał,Wiśniewski,4732.88,300,Pomorskie
62061834835,Maria,Dąbrowski,1406.34,248,Pomorskie
03211369197,Maria,Zieliński,3010.15,214,Świętokrzyskie
67111339890,Michał,Sikora,1655.62,169,Dolnośląskie
46030588626,Agnieszka,Kamiński,4004.24,78,Dolnośląskie
37110648477,Maria,Woźniak,3140.44,81,Podkarpackie
00260611596,Maria,Kowalski,2787.49,80,Dolnośląskie
31011346706,Katarzyna,Woźniak,3974.91,56,Podlaskie
54030233521,Tomasz,Lewandowski,4372.24,246,Wielkopolskie
83011695496,Tomasz,Wiśniewski,3199.5,288,Warmińsko-Mazurskie
73122447066,Jan,Kamiński,3864.0,273,Śląskie
52012590932,Piotr,Wiśniewski,2499.28,254,Lubuskie
75122798562,Jan,Szymański,2593.09,231,Pomorskie
96092345015,Jan,Woźniak,2288.83,260,Podlaskie
02310560908,Anna,Lewandowski,2394.77,300,Zachodniopomorskie
46102557723,Michał,Zieliński,2235.24,205,Mazowieckie
78111227528,Piotr,Szymański,3861.13,251,Warmińsko-Mazurskie
31102361968,Jan,Woźniak,2585.99,177,Lubuskie
69120632166,Katarzyna,Wiśniewski,1585.33,126,Dolnośląskie
31110156792,Agnieszka,Woźniak,3577.65,269,Pomorskie
57031278689,Krzysztof,Woźniak,1164.46,54,Świętokrzyskie
78062084117,Piotr,Wiśniewski,3706.95,166,Śląskie
71060875725,Jan,Sikora,3686.31,172,Pomorskie
43030249234,Michał,Woźniak,1126.67,156,Mazowieckie
89062734155,Katarzyna,Szymański,2522.0,280,Podlaskie
54060158184,Michał,Dąbrowski,2231.63,292,Świętokrzyskie
03292244646,Maria,Nowak,1161.86,59,Świętokrzyskie
89111314525,Agnieszka,Kowalski,3439.72,151,Kujawsko-Pomorskie
63082681367,Maria,Kamiński,3054.78,237,Podlaskie
98101643396,Jan,Kamiński,4808.0,55,Zachodniopomorskie
98111793122,Anna,Wiśniewski,2705.21,116,Łódzkie
33071446765,Michał,Wiśniewski,3593.75,80,Lubelskie
96112086821,Anna,Woźniak,4039.31,187,Mazowieckie
65040993488,Anna,Kowalski,1301.62,239,Warmińsko-Mazurskie
82072738571,Zofia,Nowak,1440.45,72,Zachodniopomorskie
97012621398,Katarzyna,Sikora,1221.32,244,Lubuskie
87091914740,Tomasz,Dąbrowski,4382.82,292,Opolskie
75020787499,Tomasz,Kamiński,1782.13,292,Lubelskie
59101852768,Agnieszka,Woźniak,4409.37,167,Mazowieckie
47122095789,Tomasz,Dąbrowski,4269.92,168,Małopolskie
75112197780,Maria,Zieliński,2402.78,293,Mazowieckie
77110131430,Maria,Kowalski,3931.76,203,Podkarpackie
43102078199,Tomasz,Woźniak,4330.62,291,Zachodniopomorskie
80100269310,Agnieszka,Wiśniewski,4428.38,57,Śląskie
03322467621,Piotr,Kamiński,2795.87,250,Warmińsko-Mazurskie
59112699312,Anna,Szymański,4377.03,275,Wielkopolskie
38020119400,Maria,Sikora,1528.44,138,Dolnośląskie
63021238892,Agnieszka,Wiśniewski,1714.47,106,Świętokrzyskie
42042791214,Katarzyna,Lewandowski,3654.49,278,Lubelskie
89051718993,Michał,Nowak,4278.55,268,Pomorskie
78020315628,Anna,Nowak,1473.36,77,Pomorskie
88050511309,Zofia,Wiśniewski,1943.52,203,Lubelskie
02281141847,Krzysztof,Wiśniewski,1241.45,176,Łódzkie
42022175812,Tomasz,Nowak,4260.74,187,Zachodniopomorskie
31020768537,Katarzyna,Zieliński,1121.96,138,Wielkopolskie
00290945289,Anna,Sikora,1891.46,71,Małopolskie
41020612590,Tomasz,Wiśniewski,1242.55,156,Łódzkie
30090789459,Tomasz,Lewandowski,3388.87,56,Podlaskie
60091376314,Piotr,Lewandowski,4591.55,227,Podlaskie
87021529279,Piotr,Nowak,2038.4,249,Warmińsko-Mazurskie
55101267353,Maria,Kowalski,1538.34,289,Lubuskie
55061762295,Katarzyna,Wiśniewski,1423.8,227,Zachodniopomorskie
97101631493,Piotr,Sikora,3610.54,89,Dolnośląskie
92061937467,Jan,Zieliński,4492.96,256,Zachodniopomorskie
84121763707,Anna,Lewandowski,4497.47,51,Wielkopolskie
59012874626,Michał,Wiśniewski,4571.0,139,Dolnośląskie
44042528982,Maria,Wiśniewski,2607.22,109,Łódzkie
